RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index,SourceFile
25,12,4,-206.38,11.648,653.376,25.16,-431.33,15240,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.25,4.896,655.486,47.63,-354.3,15450,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.25,-4.077,661.936,-2.31,366.26,16094,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.23,12.278,653.476,14.52,-424.82,15249,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.22,12.215,653.606,34.63,-424.05,15262,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.11,-9.72,660.526,16.46,467.86,15953,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.09,-2.245,662.396,5.64,264.28,16140,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.08,-12.109,659.936,43.44,469.21,15894,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.07,-11.622,659.616,17.46,470.95,15863,R20MZ_FZ_200_IA-4_filtered
25,12,4,-206.02,-8.281,660.876,3.52,462.73,15988,R20MZ_FZ_200_IA-4_filtered
25,12,4,-205.88,7.308,654.876,39.89,-438.69,15389,R20MZ_FZ_200_IA-4_filtered
25,12,4,-205.78,11.164,653.246,31.38,-436.67,15227,R20MZ_FZ_200_IA-4_filtered
25,12,4,-205.74,1.622,656.306,44.75,-120.04,15532,R20MZ_FZ_200_IA-4_filtered
25,12,4,-205.7,10.275,653.026,31.16,-444.28,15205,R20MZ_FZ_200_IA-4_filtered
25,12,4,-205.69,-11.52,660.056,4.97,468.75,15906,R20MZ_FZ_200_IA-4_filtered
25,12,4,-205.62,-11.42,660.086,6.38,463.33,15909,R20MZ_FZ_200_IA-4_filtered
25,12,4,-205.57,-10.562,660.306,11.85,466.58,15931,R20MZ_FZ_200_IA-4_filtered
25,12,4,-205.5,3.969,655.716,50.73,-306.19,15473,R20MZ_FZ_200_IA-4_filtered
25,12,4,-205.31,6.806,655.006,37.68,-426.13,15402,R20MZ_FZ_200_IA-4_filtered
25,12,4,-205.31,-10.141,660.416,10.22,467.66,15942,R20MZ_FZ_200_IA-4_filtered
25,12,4,-205.3,11.25,653.266,29.37,-434.2,15229,R20MZ_FZ_200_IA-4_filtered
25,12,4,-205.19,-11.536,659.596,16.9,473.69,15861,R20MZ_FZ_200_IA-4_filtered
25,12,4,-205.14,2.267,656.136,49.3,-183,15515,R20MZ_FZ_200_IA-4_filtered
25,12,4,-205.08,12.265,653.506,19.49,-416,15252,R20MZ_FZ_200_IA-4_filtered
25,12,4,-205.05,7.854,654.746,36.03,-449,15376,R20MZ_FZ_200_IA-4_filtered
25,12,4,-205.03,-8.895,660.736,15.72,468.42,15974,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.98,10.836,653.166,28.25,-423.18,15219,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.97,-11.187,659.506,14.73,472.6,15852,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.96,11.977,653.716,9.08,-424.12,15273,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.96,6.684,655.036,40.99,-423.08,15405,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.92,-7.223,661.146,1.97,450.09,16015,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.91,12.209,653.616,32.63,-419.96,15263,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.89,10.242,653.016,32.42,-443.1,15204,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.83,7.098,654.936,40.62,-433.15,15395,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.82,12.268,653.466,15.43,-422.57,15248,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.81,2.615,656.056,49.01,-208.67,15507,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.81,0.607,656.556,37.41,-14.58,15557,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.8,3.527,655.826,51.3,-278.1,15484,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.75,-12.141,659.926,39.03,469.14,15893,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.74,-11.92,659.976,37.29,465.1,15898,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.53,-8.258,660.886,3.25,460.63,15989,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.43,-10.114,660.426,10.6,466.37,15943,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.26,9.406,652.806,31.13,-447.32,15183,R20MZ_FZ_200_IA-4_filtered
25,12,4,-204.02,-11.388,660.096,6.15,462.29,15910,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.9,12.215,653.586,36.8,-423.27,15260,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.88,9.433,652.816,29.87,-440.5,15184,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.88,-8.716,660.776,13.02,461.66,15978,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.85,-11.868,659.986,30.46,464.14,15899,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.84,12.013,653.706,10.03,-423.1,15272,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.7,12.211,653.626,29.82,-414.88,15264,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.65,-8.93,660.726,15.38,467.86,15973,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.54,-11.195,660.156,13.87,468,15916,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.51,-9.748,659.146,12.47,480.59,15816,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.44,9.841,652.916,30.74,-452.19,15194,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.42,-7.727,661.026,11.49,456.06,16003,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.4,9.804,652.906,32.28,-452.97,15193,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.4,-12.232,659.766,20.25,466.43,15877,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.31,9.758,652.896,33.43,-449.41,15192,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.31,-10.265,659.276,13.33,478.87,15829,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.28,-11.728,659.696,30.13,473.39,15871,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.28,-8.081,660.936,6.85,460.38,15994,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.19,7.122,654.926,39.96,-431.39,15394,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.18,7.774,654.766,35.09,-443.21,15378,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.14,11.883,653.736,13.68,-419.41,15275,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203.01,-10.631,659.366,14.51,480.4,15838,R20MZ_FZ_200_IA-4_filtered
25,12,4,-203,2.24,656.146,49.38,-177.71,15516,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.96,11.505,653.336,30.85,-422.38,15236,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.94,1.648,656.296,43.75,-122.85,15531,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.93,7.931,654.726,36.28,-448.68,15374,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.74,9.492,652.826,29.77,-432.63,15185,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.72,-12.204,659.786,16.4,469.03,15879,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.7,-9.531,660.566,10.45,461.61,15957,R20MZ_FZ_200_IA-4_filtered
25,12,4,-202.7,-8.495,660.826,8.17,463.77,15983,R20MZ_FZ_200_IA-4_filtered
