RoadSpeed,TirePressure,InclinationAngle,NormalForce,SlipAngle,ElapsedTime,AligningTorque,LateralForce,Index
25,12,4,-196.17,-7.669,658.626,5.81,465.84,15764
25,12,4,-196.04,-7.716,658.636,6.29,466.46,15765
25,12,4,-195.7,-7.753,658.646,6.68,467.52,15766
25,12,4,-196.34,-7.781,658.656,6.71,469.11,15767
25,12,4,-200.95,-7.947,658.696,7.14,474.06,15771
25,12,4,-200.02,-8.024,658.716,7.13,470.29,15773
25,12,4,-198.03,-8.07,658.726,7.06,468.77,15774
25,12,4,-196.55,-8.14,658.746,7.72,469.29,15776
25,12,4,-196.19,-8.191,658.756,8.08,471.29,15777
25,12,4,-200.17,-8.346,658.796,8.35,477.9,15781
25,12,4,-198.16,-8.539,658.846,9.27,469.85,15786
25,12,4,-200.27,-8.784,658.906,10.01,478.68,15792
25,12,4,-202.37,-9.336,659.046,11.39,477.25,15806
25,12,4,-201.96,-9.397,659.056,11.29,474.75,15807
25,12,4,-200.2,-9.43,659.066,11.58,473.87,15808
25,12,4,-201.97,-9.702,659.136,12.71,480.95,15815
25,12,4,-203.51,-9.748,659.146,12.47,480.59,15816
25,12,4,-202.11,-9.831,659.166,12.44,477.39,15818
25,12,4,-198.69,-10.026,659.216,13.56,478.43,15823
25,12,4,-203.31,-10.265,659.276,13.33,478.87,15829
25,12,4,-202.21,-10.316,659.286,13.02,476.94,15830
25,12,4,-200.3,-10.352,659.296,12.94,475.43,15831
25,12,4,-199.86,-10.514,659.336,14.76,477.88,15835
25,12,4,-203.01,-10.631,659.366,14.51,480.4,15838
25,12,4,-201.04,-10.827,659.416,13.77,472.36,15843
25,12,4,-200.4,-10.898,659.436,15.24,473.4,15845
25,12,4,-204.97,-11.187,659.506,14.73,472.6,15852
25,12,4,-205.19,-11.536,659.596,16.9,473.69,15861
25,12,4,-206.07,-11.622,659.616,17.46,470.95,15863
25,12,4,-203.28,-11.728,659.696,30.13,473.39,15871
25,12,4,-207.01,-12.26,659.736,29.83,469.76,15874
25,12,4,-203.4,-12.232,659.766,20.25,466.43,15877
25,12,4,-202.72,-12.204,659.786,16.4,469.03,15879
25,12,4,-207.83,-12.199,659.846,6.44,468.89,15885
25,12,4,-202.56,-12.197,659.896,20.51,466.54,15890
25,12,4,-204.75,-12.141,659.926,39.03,469.14,15893
25,12,4,-206.08,-12.109,659.936,43.44,469.21,15894
25,12,4,-207.44,-12.063,659.946,46.09,468.83,15895
25,12,4,-204.74,-11.92,659.976,37.29,465.1,15898
25,12,4,-203.85,-11.868,659.986,30.46,464.14,15899
25,12,4,-202.56,-11.815,659.996,24.35,463.88,15900
25,12,4,-202.21,-11.761,660.006,19.15,464.51,15901
25,12,4,-205.69,-11.52,660.056,4.97,468.75,15906
25,12,4,-205.62,-11.42,660.086,6.38,463.33,15909
25,12,4,-204.02,-11.388,660.096,6.15,462.29,15910
25,12,4,-202.61,-11.353,660.106,6.37,462.37,15911
25,12,4,-203.54,-11.195,660.156,13.87,468,15916
25,12,4,-206.76,-11.085,660.186,17.98,465.4,15919
25,12,4,-202.11,-10.93,660.226,23.92,464.51,15923
25,12,4,-205.57,-10.562,660.306,11.85,466.58,15931
25,12,4,-205.31,-10.141,660.416,10.22,467.66,15942
25,12,4,-204.43,-10.114,660.426,10.6,466.37,15943
25,12,4,-201.83,-9.932,660.476,19.7,464.32,15948
25,12,4,-206.11,-9.72,660.526,16.46,467.86,15953
25,12,4,-202.7,-9.531,660.566,10.45,461.61,15957
25,12,4,-202.36,-9.122,660.676,7.71,461.42,15968
25,12,4,-201.95,-9.043,660.696,11.43,463.25,15970
25,12,4,-202.52,-8.969,660.716,14.25,466.39,15972
25,12,4,-203.65,-8.93,660.726,15.38,467.86,15973
25,12,4,-205.03,-8.895,660.736,15.72,468.42,15974
25,12,4,-203.88,-8.716,660.776,13.02,461.66,15978
25,12,4,-201.69,-8.621,660.796,11.13,461.07,15980
25,12,4,-201.57,-8.585,660.806,10.04,461.84,15981
