AmbientRoomTemperature,ElapsedTime,LongitudinalForce,LateralForce,NormalForce,InclinationAngle,OverturningMoment,AligningTorque,WheelRotationalSpeed,NormalizedLongitudinalForce(FX/FZ),NormalizedLateralForce(FY/FZ),TirePressure,EffectiveRadius,LoadedRadius,RoadSurfaceTemperature,SlipAngle,SlipRatioTextbook,SlipRatioBasedOnRL,TireSurfaceTemperature-Center,TireSurfaceTemperature-Inboard,TireSurfaceTemperature-Outboard,RoadSpeed,testid,tireid,Index
78.4,786.373,1.89,-147.89,-98.61,3.984,-12.29,32.51,0.03,-0.0191,1.4997,12.2,159784.56,7.9,91.64,2.941,-0,-1,122.48,124.2,125.95,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20006
78.44,786.383,0.92,-149.17,-97.83,3.979,-12.42,33.01,0.03,-0.0094,1.5248,12.21,159777.14,7.9,91.64,2.99,-0,-1,122.5,124.22,125.97,24.96,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20007
78.42,786.393,-0.42,-151.68,-98.29,3.993,-12.02,33.52,0.09,0.0043,1.5432,12.16,44334.14,7.9,91.63,3.063,-0,-0.9998,122.61,124.26,126.09,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20008
78.38,786.403,-2.08,-154.77,-98.73,3.994,-12.78,33.18,0.03,0.0211,1.5676,12.08,160132.8,7.9,91.63,3.088,-0,-1,122.55,124.15,126.13,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20009
78.42,786.413,-3.7,-157.95,-100.32,3.997,-12.73,32.14,0.16,0.0369,1.5745,12.03,25778.24,7.9,91.67,3.137,-0,-0.9997,122.65,124.11,126.13,25.04,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20010
78.43,786.423,-4.45,-160.35,-101.43,3.996,-12.51,30.66,0.16,0.0439,1.581,12.04,25776.97,7.9,91.72,3.186,-0,-0.9997,122.61,124,126.17,25.04,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20011
78.4,786.433,-4.46,-162.19,-101.5,3.988,-13.18,29.01,0.16,0.044,1.5979,12.09,25752.31,7.9,91.69,3.216,-0,-0.9997,122.7,123.98,126.21,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20012
78.39,786.443,-3.13,-163.11,-101.59,3.988,-13.2,28.19,-0.04,0.0309,1.6056,12.19,-99431.31,7.9,91.71,3.27,-0,-1.0001,122.74,123.93,126.19,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20013
78.43,786.453,-1.94,-162.72,-100.66,3.996,-12.84,27.15,0.09,0.0193,1.6166,12.24,44312.45,7.9,91.74,3.315,-0,-0.9998,122.76,123.98,126.21,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20014
78.41,786.463,-1.76,-161.58,-99.32,4.001,-12.75,25.77,-0.04,0.0177,1.6269,12.24,-99376.91,7.9,91.75,3.349,-0,-1.0001,122.83,124,126.23,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20015
78.39,786.473,-1.93,-160.7,-98,3.996,-12.31,24.79,0.16,0.0197,1.6398,12.17,25711.4,7.9,91.78,3.403,-0,-0.9997,122.78,124.06,126.27,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20016
78.41,786.483,-2.74,-160.62,-97.42,4.006,-11.29,24.23,0.09,0.0281,1.6488,12.08,44316.91,7.9,91.8,3.436,-0,-0.9998,122.78,124.17,126.27,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20017
78.43,786.493,-3.4,-161.74,-96.08,3.991,-11.55,24.98,0.16,0.0354,1.6833,12.03,25715.71,7.9,91.84,3.462,-0,-0.9997,122.78,124.22,126.33,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20018
78.4,786.503,-4.41,-163.28,-95.72,3.982,-11.31,25.87,0.03,0.0461,1.7057,12,159987.98,7.9,91.89,3.506,-0,-1,122.85,124.26,126.42,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20019
78.39,786.513,-5.72,-166.03,-96.42,3.981,-11.36,26.53,0.16,0.0593,1.722,12.04,25731.26,7.9,91.92,3.544,-0,-0.9997,122.89,124.22,126.48,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20020
78.42,786.523,-6.17,-169.26,-97.5,3.987,-12.46,27.4,0.09,0.0633,1.736,12.13,44309.66,7.9,91.92,3.582,-0,-0.9998,122.89,124.2,126.58,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20021
78.42,786.533,-5.93,-171.81,-98.81,3.982,-12.49,27.97,0.09,0.0601,1.7387,12.15,44328.91,7.9,91.86,3.608,-0,-0.9998,122.89,124.13,126.56,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20022
78.39,786.543,-4.57,-173.66,-99.77,3.996,-12.7,28.58,-0.04,0.0458,1.7407,12.14,-99435.25,7.9,91.85,3.654,-0,-1.0001,123,124.04,126.62,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20023
78.4,786.553,-1.99,-174.7,-99.94,3.985,-13.33,29.64,0.03,0.0199,1.7481,12.07,159918.34,7.9,91.82,3.684,-0,-1,123.04,124.02,126.66,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20024
78.42,786.563,-0.13,-173.99,-99.11,3.99,-13.24,29.87,-0.04,0.0013,1.7555,11.98,-99404.01,7.9,91.81,3.724,-0,-1.0001,123.04,124,126.7,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20025
78.4,786.573,1.56,-172.84,-98.17,3.997,-13.22,30.26,0.09,-0.0159,1.7605,11.91,44321.32,7.9,91.82,3.754,-0,-0.9998,123,124,126.72,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20026
78.39,786.583,2.8,-171.31,-97.43,3.996,-12.23,30.75,0.09,-0.0287,1.7583,11.89,44308.07,7.9,91.83,3.81,-0,-0.9998,123,124.09,126.74,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20027
78.41,786.593,2.73,-170.61,-96.58,4.003,-11.37,30.96,0.09,-0.0282,1.7666,11.92,44326.76,7.9,91.85,3.844,-0,-0.9998,122.95,124.04,126.76,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20028
78.41,786.603,2.59,-171.4,-95.44,3.988,-11.38,31.93,0.03,-0.0272,1.796,12.03,159917.97,7.9,91.84,3.879,-0,-1,122.89,124.15,126.78,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20029
78.39,786.613,1.27,-172.71,-95.01,3.997,-11.28,32.31,0.03,-0.0134,1.8178,12.11,159835.3,7.9,91.79,3.922,-0,-1,123,124.24,126.88,24.99,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20030
78.4,786.623,-0.15,-175.22,-95.36,4.007,-11.25,32.78,0.09,0.0016,1.8374,12.13,44247.76,7.9,91.76,3.973,-0,-0.9998,122.98,124.26,127,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20031
78.42,786.633,-1.3,-177.69,-96.41,3.981,-11.23,32.85,0.09,0.0135,1.8431,12.09,44245.84,7.9,91.73,4.008,-0,-0.9998,122.98,124.2,127.04,24.97,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20032
78.4,786.643,-2.29,-180.89,-97.52,3.979,-12.4,32.02,0.09,0.0235,1.855,12,44275.11,7.9,91.7,4.035,-0,-0.9998,123,124.13,127.08,24.98,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20033
78.38,786.653,-2.83,-183.43,-98.23,4.003,-13.54,30.57,0.09,0.0288,1.8674,11.95,44303.06,7.9,91.67,4.085,-0,-0.9998,122.98,124.02,127.14,25,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20034
78.41,786.663,-2.56,-184.73,-98.95,3.99,-13.41,28.97,0.09,0.0258,1.8668,11.95,44310.86,7.9,91.64,4.128,-0,-0.9998,122.98,124.04,127.2,25.01,Cornering,"Hoosier 43075 16x7.5-10 R20, 7 inch rim",20035
